,YEAR,MONTH,DATE,Mw,LAT (N),LONG (E),DEPTH (km),DATETIME
44139,2005,10,19.0,4.0,73.27,34.86,0.0,2005-10-19
44140,2005,10,19.0,3.9,75.11,34.9,10.0,2005-10-19
44141,2005,10,20.0,4.1,71.22,32.53,10.0,2005-10-20
44142,2005,10,21.0,4.5,95.62,3.82,0.0,2005-10-21
44143,2005,10,21.0,5.0,67.46,31.96,5.3,2005-10-21
44144,2005,10,21.0,4.3,73.51,34.78,0.0,2005-10-21
44145,2005,10,21.0,4.3,73.15,34.76,0.0,2005-10-21
44146,2005,10,21.0,4.3,74.29,34.5,0.0,2005-10-21
44147,2005,10,21.0,4.3,73.2,34.75,21.0,2005-10-21
44148,2005,10,21.0,4.4,73.42,34.63,0.0,2005-10-21
44149,2005,10,21.0,3.9,73.1,34.68,10.0,2005-10-21
44150,2005,10,21.0,4.3,70.45,36.55,201.0,2005-10-21
44151,2005,10,21.0,4.2,93.14,12.92,28.6,2005-10-21
44152,2005,10,22.0,4.3,73.38,34.63,0.0,2005-10-22
44153,2005,10,22.0,4.4,73.17,34.73,0.0,2005-10-22
44154,2005,10,22.0,4.6,95.0,12.57,15.0,2005-10-22
44155,2005,10,22.0,4.8,94.59,5.46,0.0,2005-10-22
44156,2005,10,22.0,5.3,96.05,25.57,102.0,2005-10-22
44157,2005,10,22.0,4.8,73.63,34.22,10.0,2005-10-22
44158,2005,10,22.0,4.7,95.06,12.23,0.0,2005-10-22
44159,2005,10,22.0,4.1,72.92,34.72,0.0,2005-10-22
44160,2005,10,22.0,4.6,73.3,34.75,0.0,2005-10-22
44161,2005,10,22.0,4.3,73.11,34.8,18.3,2005-10-22
44162,2005,10,22.0,4.9,72.9,34.89,10.4,2005-10-22
44163,2005,10,23.0,4.0,73.38,34.42,10.0,2005-10-23
44164,2005,10,23.0,4.5,91.91,11.33,28.8,2005-10-23
44165,2005,10,23.0,4.4,74.17,38.29,96.0,2005-10-23
44166,2005,10,23.0,4.0,73.43,34.06,0.0,2005-10-23
44167,2005,10,23.0,5.6,72.68,35.01,10.0,2005-10-23
44168,2005,10,23.0,4.5,72.76,35.04,10.0,2005-10-23
44169,2005,10,23.0,4.3,73.11,34.73,0.0,2005-10-23
44170,2005,10,23.0,4.4,73.06,34.79,0.0,2005-10-23
44171,2005,10,23.0,4.0,72.98,34.86,0.0,2005-10-23
44172,2005,10,23.0,4.9,72.98,34.81,10.0,2005-10-23
44173,2005,10,23.0,4.3,73.06,34.85,0.0,2005-10-23
44174,2005,10,23.0,4.1,72.88,34.78,0.0,2005-10-23
44175,2005,10,23.0,4.3,73.02,34.92,34.4,2005-10-23
44176,2005,10,23.0,4.2,72.93,34.87,32.1,2005-10-23
44177,2005,10,23.0,4.3,73.35,34.09,0.0,2005-10-23
44178,2005,10,24.0,4.0,72.8,34.68,10.0,2005-10-24
44179,2005,10,24.0,4.5,72.67,34.9,10.0,2005-10-24
44180,2005,10,24.0,4.6,72.96,34.78,10.0,2005-10-24
44181,2005,10,25.0,4.2,70.28,37.36,10.0,2005-10-25
44182,2005,10,25.0,4.5,95.73,14.55,26.0,2005-10-25
44183,2005,10,26.0,5.0,94.3,4.03,31.0,2005-10-26
44184,2005,10,26.0,5.5,73.73,34.52,16.0,2005-10-26
44185,2005,10,26.0,4.4,73.7,34.19,0.0,2005-10-26
44186,2005,10,26.0,4.6,92.9,13.52,15.3,2005-10-26
44187,2005,10,26.0,4.3,92.09,38.1,0.0,2005-10-26
44188,2005,10,26.0,4.0,73.72,34.16,0.0,2005-10-26
44189,2005,10,26.0,4.9,96.18,3.3,0.0,2005-10-26
44190,2005,10,26.0,4.2,73.55,34.42,0.0,2005-10-26
44191,2005,10,27.0,4.0,73.13,34.76,10.0,2005-10-27
44192,2005,10,27.0,4.3,73.24,34.79,1.1,2005-10-27
44193,2005,10,27.0,5.1,95.82,2.72,0.0,2005-10-27
44194,2005,10,27.0,4.3,73.34,34.7,0.0,2005-10-27
44195,2005,10,27.0,3.9,73.27,34.79,10.0,2005-10-27
44196,2005,10,27.0,4.2,73.53,34.65,30.1,2005-10-27
44197,2005,10,27.0,4.0,84.94,28.1,10.0,2005-10-27
44198,2005,10,27.0,4.4,73.18,34.76,10.0,2005-10-27
44199,2005,10,27.0,4.6,96.04,2.77,0.0,2005-10-27
44200,2005,10,27.0,5.2,72.73,34.38,0.0,2005-10-27
44201,2005,10,27.0,4.5,73.46,34.27,10.0,2005-10-27
44202,2005,10,27.0,4.3,70.98,36.1,51.7,2005-10-27
44203,2005,10,28.0,5.1,96.36,2.33,0.0,2005-10-28
44204,2005,10,28.0,4.4,96.28,2.25,0.0,2005-10-28
44205,2005,10,28.0,4.9,96.26,2.25,0.0,2005-10-28
44206,2005,10,28.0,4.8,96.42,2.34,48.1,2005-10-28
44207,2005,10,28.0,4.2,73.52,34.1,0.0,2005-10-28
44208,2005,10,28.0,4.0,72.78,34.87,15.0,2005-10-28
44209,2005,10,28.0,4.3,72.97,34.78,0.0,2005-10-28
44210,2005,10,28.0,4.1,75.54,37.44,89.9,2005-10-28
44211,2005,10,28.0,4.4,73.38,34.57,34.4,2005-10-28
44212,2005,10,28.0,4.1,95.24,24.71,144.4,2005-10-28
44213,2005,10,28.0,5.0,96.22,2.37,0.0,2005-10-28
44214,2005,10,28.0,4.2,73.37,34.02,0.0,2005-10-28
44215,2005,10,28.0,4.2,96.2,2.37,0.0,2005-10-28
44216,2005,10,28.0,4.7,93.78,4.64,24.8,2005-10-28
44217,2005,10,28.0,5.0,98.75,29.38,0.0,2005-10-28
44218,2005,10,28.0,4.9,72.94,34.61,10.0,2005-10-28
44219,2005,10,28.0,4.7,72.86,34.32,0.0,2005-10-28
44220,2005,10,29.0,4.7,73.48,34.64,10.0,2005-10-29
44221,2005,10,29.0,4.6,88.89,33.84,38.0,2005-10-29
44222,2005,10,29.0,4.5,93.97,22.79,128.9,2005-10-29
44223,2005,10,29.0,4.1,71.21,36.04,10.0,2005-10-29
44224,2005,10,29.0,4.5,81.61,29.46,10.0,2005-10-29
44225,2005,10,30.0,3.9,88.0,27.87,15.0,2005-10-30
44226,2005,10,30.0,4.5,88.76,33.9,50.6,2005-10-30
44227,2005,10,30.0,4.3,96.05,3.87,0.0,2005-10-30
44228,2005,10,30.0,4.0,91.61,8.17,0.0,2005-10-30
44229,2005,10,31.0,4.1,96.94,2.15,0.0,2005-10-31
44230,2005,10,31.0,4.5,88.07,35.43,0.0,2005-10-31
44231,2005,10,31.0,4.0,73.63,34.17,9.2,2005-10-31
44232,2005,10,31.0,4.9,81.8,29.5,47.0,2005-10-31
44233,2005,10,31.0,4.1,96.59,2.68,0.0,2005-10-31
44234,2005,10,31.0,4.0,75.28,33.52,0.0,2005-10-31
44235,2005,10,31.0,4.9,92.38,17.58,10.0,2005-10-31
44236,2005,11,1.0,4.4,72.92,34.69,0.0,2005-11-01
44237,2005,10,31.0,4.7,71.07,35.61,35.0,2005-10-31
44238,2005,10,31.0,4.4,71.15,36.77,146.8,2005-10-31
44239,2005,10,31.0,5.0,73.03,34.86,0.0,2005-10-31
44240,2005,10,31.0,4.2,73.8,34.79,0.0,2005-10-31
44241,2005,10,31.0,4.1,77.56,36.01,33.0,2005-10-31
44242,2005,11,1.0,4.5,72.94,35.01,10.0,2005-11-01
44243,2005,10,31.0,4.3,73.11,34.84,28.5,2005-10-31
44244,2005,10,31.0,4.8,93.83,9.27,155.3,2005-10-31
44245,2005,10,31.0,4.8,95.88,2.42,0.0,2005-10-31
44246,2005,11,1.0,4.5,96.27,3.55,0.0,2005-11-01
44247,2005,10,31.0,5.3,84.8,28.38,10.0,2005-10-31
44248,2005,10,31.0,4.3,73.26,34.8,0.0,2005-10-31
44249,2005,11,1.0,4.5,96.3,2.31,0.0,2005-11-01
44250,2005,11,1.0,4.0,70.74,36.17,184.7,2005-11-01
44251,2005,11,1.0,4.5,95.77,2.4,0.0,2005-11-01
44252,2005,11,1.0,4.1,96.34,2.26,0.0,2005-11-01
44253,2005,11,2.0,4.3,92.89,9.3,73.0,2005-11-02
44254,2005,11,2.0,4.1,95.42,4.27,0.0,2005-11-02
44255,2005,11,2.0,4.3,73.06,34.76,20.5,2005-11-02
44256,2005,11,3.0,4.0,73.81,34.48,10.0,2005-11-03
44257,2005,11,3.0,4.8,73.62,34.57,0.0,2005-11-03
44258,2005,11,3.0,4.3,93.08,13.64,30.0,2005-11-03
44259,2005,11,3.0,4.2,72.72,34.83,10.0,2005-11-03
44260,2005,11,4.0,4.3,73.06,34.78,0.0,2005-11-04
44261,2005,11,4.0,4.2,72.42,39.19,60.9,2005-11-04
44262,2005,11,4.0,4.3,94.83,4.52,0.0,2005-11-04
44263,2005,11,4.0,4.6,73.17,34.67,0.0,2005-11-04
44264,2005,11,4.0,4.3,74.19,34.45,18.9,2005-11-04
44265,2005,11,5.0,4.3,93.07,6.83,5.1,2005-11-05
44266,2005,11,5.0,4.3,71.82,37.33,96.0,2005-11-05
44267,2005,11,5.0,4.2,73.2,34.07,0.0,2005-11-05
44268,2005,11,5.0,4.5,73.86,34.24,0.0,2005-11-05
44269,2005,11,5.0,4.4,70.84,36.61,243.0,2005-11-05
44270,2005,11,5.0,4.3,73.4,34.48,0.0,2005-11-05
44271,2005,11,5.0,4.3,92.24,7.32,0.0,2005-11-05
44272,2005,11,6.0,5.2,81.85,29.67,13.0,2005-11-06
44273,2005,11,6.0,4.4,73.26,34.67,10.0,2005-11-06
44274,2005,11,6.0,4.8,73.36,34.48,10.0,2005-11-06
44275,2005,11,6.0,4.6,82.15,29.46,10.0,2005-11-06
44276,2005,11,6.0,4.3,73.11,34.7,35.3,2005-11-06
44277,2005,11,7.0,4.9,71.31,36.24,159.7,2005-11-07
44278,2005,11,7.0,4.3,73.54,34.02,0.0,2005-11-07
44279,2005,11,7.0,5.2,69.23,37.45,0.0,2005-11-07
44280,2005,11,7.0,4.6,73.56,34.4,0.0,2005-11-07
44281,2005,11,7.0,4.3,73.45,34.78,0.0,2005-11-07
44282,2005,11,8.0,4.3,92.34,24.43,0.0,2005-11-08
44283,2005,11,8.0,4.8,97.22,2.72,0.0,2005-11-08
44284,2005,11,8.0,4.2,72.68,34.69,10.0,2005-11-08
44285,2005,11,8.0,4.3,73.85,34.34,0.0,2005-11-08
44286,2005,11,8.0,4.3,92.35,27.1,0.0,2005-11-08
44287,2005,11,8.0,4.1,66.95,31.87,0.0,2005-11-08
44288,2005,11,9.0,4.3,73.29,34.61,10.0,2005-11-09
44289,2005,11,9.0,4.3,91.73,10.18,0.0,2005-11-09
44290,2005,11,9.0,4.6,73.56,34.03,0.0,2005-11-09
44291,2005,11,9.0,4.3,73.31,34.07,0.0,2005-11-09
44292,2005,11,9.0,4.8,92.21,11.69,30.0,2005-11-09
44293,2005,11,9.0,4.2,73.12,34.9,39.7,2005-11-09
44294,2005,11,9.0,4.9,71.15,35.06,10.0,2005-11-09
44295,2005,11,9.0,4.6,91.37,9.98,0.0,2005-11-09
44296,2005,11,9.0,3.9,73.65,36.33,10.0,2005-11-09
44297,2005,11,9.0,4.3,94.7,5.21,0.0,2005-11-09
44298,2005,11,11.0,4.1,93.06,25.43,67.0,2005-11-11
44299,2005,11,12.0,4.2,71.07,36.13,386.0,2005-11-12
44300,2005,11,12.0,4.5,95.19,4.63,0.0,2005-11-12
44301,2005,11,12.0,4.1,71.15,36.14,10.0,2005-11-12
44302,2005,11,12.0,4.1,74.06,34.85,70.5,2005-11-12
44303,2005,11,13.0,4.2,72.79,37.91,15.0,2005-11-13
44304,2005,11,13.0,4.5,74.14,17.25,37.2,2005-11-13
44305,2005,11,13.0,4.3,93.91,7.4,0.0,2005-11-13
44306,2005,11,13.0,4.4,73.2,34.78,0.0,2005-11-13
44307,2005,11,13.0,4.3,92.71,13.44,0.0,2005-11-13
44308,2005,11,13.0,4.3,94.25,5.34,0.0,2005-11-13
44309,2005,11,13.0,4.6,70.77,36.44,0.0,2005-11-13
44310,2005,11,14.0,4.3,93.39,5.37,0.0,2005-11-14
44311,2005,11,14.0,4.7,73.19,34.69,0.0,2005-11-14
44312,2005,11,14.0,4.4,73.08,34.71,29.4,2005-11-14
44313,2005,11,14.0,4.3,73.31,34.7,0.0,2005-11-14
44314,2005,11,14.0,4.8,94.66,5.16,0.0,2005-11-14
44315,2005,11,14.0,4.5,92.08,9.87,0.0,2005-11-14
44316,2005,11,14.0,4.0,70.33,36.45,195.0,2005-11-14
44317,2005,11,14.0,4.7,97.43,3.02,0.0,2005-11-14
44318,2005,11,15.0,4.3,90.8,12.4,29.0,2005-11-15
44319,2005,11,15.0,3.9,90.3,12.41,197.0,2005-11-15
44320,2005,11,15.0,4.7,97.11,3.61,0.0,2005-11-15
44321,2005,11,15.0,4.3,73.27,34.65,3.3,2005-11-15
44322,2005,11,15.0,4.0,70.23,35.7,96.0,2005-11-15
44323,2005,11,15.0,4.6,70.87,35.69,0.0,2005-11-15
44324,2005,11,15.0,4.3,94.56,5.3,0.0,2005-11-15
44325,2005,11,15.0,4.3,73.57,34.76,0.0,2005-11-15
44326,2005,11,16.0,4.2,72.78,34.75,10.0,2005-11-16
44327,2005,11,16.0,4.7,96.24,3.06,0.0,2005-11-16
44328,2005,11,16.0,5.0,75.56,34.51,10.0,2005-11-16
44329,2005,11,16.0,4.4,92.57,17.53,26.0,2005-11-16
44330,2005,11,16.0,4.7,95.42,3.6,0.0,2005-11-16
44331,2005,11,16.0,3.9,68.52,32.75,30.0,2005-11-16
44332,2005,11,16.0,4.7,94.76,5.18,0.0,2005-11-16
44333,2005,11,16.0,4.1,95.81,2.58,0.0,2005-11-16
44334,2005,11,16.0,4.3,96.91,2.06,0.0,2005-11-16
44335,2005,11,16.0,4.0,71.28,37.36,96.0,2005-11-16
44336,2005,11,16.0,4.3,71.44,36.14,83.1,2005-11-16
44337,2005,11,16.0,4.1,96.93,2.41,0.0,2005-11-16
44338,2005,11,16.0,4.5,73.3,34.72,0.0,2005-11-16
44339,2005,11,17.0,4.4,73.19,34.84,0.0,2005-11-17
44340,2005,11,17.0,4.0,72.33,37.37,190.0,2005-11-17
44341,2005,11,17.0,4.3,71.57,37.12,90.4,2005-11-17
44342,2005,11,18.0,4.5,96.87,2.26,0.0,2005-11-18
44343,2005,11,18.0,4.8,95.56,5.43,43.0,2005-11-18
44344,2005,11,18.0,4.9,70.14,36.62,208.0,2005-11-18
44345,2005,11,18.0,4.8,97.43,2.2,0.0,2005-11-18
44346,2005,11,18.0,4.8,94.01,3.12,15.0,2005-11-18
44347,2005,11,18.0,4.8,96.54,26.63,60.0,2005-11-18
44348,2005,11,19.0,4.1,91.33,11.51,30.0,2005-11-19
44349,2005,11,19.0,4.7,94.73,5.16,0.0,2005-11-19
44350,2005,11,19.0,5.4,95.46,2.82,0.0,2005-11-19
44351,2005,11,19.0,3.9,73.13,34.42,10.0,2005-11-19
44352,2005,11,19.0,5.5,96.79,2.03,31.0,2005-11-19
44353,2005,11,19.0,6.5,96.79,2.16,21.0,2005-11-19
44354,2005,11,19.0,4.9,96.86,2.16,0.0,2005-11-19
44355,2005,11,19.0,4.2,69.07,36.0,0.0,2005-11-19
44356,2005,11,20.0,4.5,80.09,30.03,0.0,2005-11-20
44357,2005,11,20.0,4.5,73.0,34.88,10.0,2005-11-20
44358,2005,11,20.0,4.1,75.42,38.68,56.4,2005-11-20
44359,2005,11,20.0,4.2,73.02,34.69,0.0,2005-11-20
44360,2005,11,20.0,4.3,73.18,34.71,0.0,2005-11-20
44361,2005,11,20.0,4.6,96.75,2.13,0.0,2005-11-20
44362,2005,11,20.0,4.1,96.57,2.53,0.0,2005-11-20
44363,2005,11,20.0,4.0,73.8,17.29,2.0,2005-11-20
44364,2005,11,20.0,4.6,97.0,2.36,0.0,2005-11-20
44365,2005,11,21.0,5.5,73.16,34.4,10.0,2005-11-21
44366,2005,11,21.0,4.8,73.15,34.71,0.0,2005-11-21
44367,2005,11,21.0,4.3,71.77,36.34,146.8,2005-11-21
44368,2005,11,22.0,4.3,96.63,2.12,0.0,2005-11-22
44369,2005,11,22.0,5.0,92.75,13.97,30.0,2005-11-22
44370,2005,11,22.0,4.3,93.94,24.49,108.7,2005-11-22
44371,2005,11,22.0,4.4,96.26,2.82,0.0,2005-11-22
44372,2005,11,23.0,4.0,72.77,34.95,10.0,2005-11-23
44373,2005,11,23.0,4.8,97.25,2.35,30.0,2005-11-23
44374,2005,11,23.0,4.2,69.49,37.18,15.2,2005-11-23
44375,2005,11,24.0,4.2,94.0,21.89,50.0,2005-11-24
44376,2005,11,24.0,4.3,73.09,34.81,0.0,2005-11-24
44377,2005,11,24.0,4.7,96.29,2.11,0.0,2005-11-24
